 -0.140834155343E-16  0.181729034527E-01  0.141098920442E-01 -0.249843645567E-02 -0.950206876754E-02  0.467249063657E-02  0.368259883211E-02  0.269579555786E-03
 -0.181729034527E-01  0.291937720737E-17 -0.373978000327E-02 -0.710015797336E-02 -0.607452324827E-03  0.950440009125E-02 -0.700119793471E-02 -0.488915300388E-02
 -0.141098920442E-01  0.373978000327E-02 -0.196551167325E-16  0.466637366027E-02 -0.484904715206E-03 -0.464699464173E-02  0.260638751356E-02  0.245467543282E-02
  0.249843645567E-02  0.710015797336E-02 -0.466637366027E-02  0.219529882724E-16  0.405742045144E-02 -0.308000634002E-02 -0.264545507753E-04  0.340567668138E-02
  0.950206876754E-02  0.607452324827E-03  0.484904715206E-03 -0.405742045144E-02 -0.906038730802E-17  0.137918479324E-02  0.151972361695E-02 -0.349925728385E-02
 -0.467249063657E-02 -0.950440009125E-02  0.464699464173E-02  0.308000634002E-02 -0.137918479324E-02  0.360279066589E-17 -0.140194647817E-02  0.804511239910E-03
 -0.368259883211E-02  0.700119793471E-02 -0.260638751356E-02  0.264545507753E-04 -0.151972361695E-02  0.140194647817E-02 -0.631216693485E-17  0.542523973501E-04
 -0.269579555786E-03  0.488915300388E-02 -0.245467543282E-02 -0.340567668138E-02  0.349925728385E-02 -0.804511239910E-03 -0.542523973501E-04 -0.367349907434E-17
