         0.1000100E+02	         0.9887788E+00
         0.1000200E+02	         0.9889429E+00
         0.1000300E+02	         0.9883695E+00
         0.1000400E+02	         0.9878917E+00
         0.1000500E+02	         0.9879392E+00
         0.1000600E+02	         0.9875986E+00
         0.1000700E+02	         0.9874371E+00
         0.1000800E+02	         0.9876230E+00
         0.1000900E+02	         0.9878315E+00
         0.1001000E+02	         0.9875868E+00
         0.1001100E+02	         0.9876333E+00
         0.1001200E+02	         0.9875608E+00
         0.1001300E+02	         0.9873756E+00
         0.1001400E+02	         0.9878886E+00
         0.1001500E+02	         0.9879707E+00
         0.1001600E+02	         0.9885230E+00
         0.1001700E+02	         0.9879238E+00
         0.1001800E+02	         0.9886376E+00
         0.1001900E+02	         0.9889438E+00
         0.1002000E+02	         0.9886115E+00
         0.1002100E+02	         0.9891792E+00
         0.1002200E+02	         0.9893536E+00
         0.1002300E+02	         0.9894941E+00
         0.1002400E+02	         0.9899074E+00
         0.1002500E+02	         0.9900687E+00
         0.1002600E+02	         0.9901607E+00
         0.1002700E+02	         0.9905848E+00
         0.1002800E+02	         0.9900883E+00
         0.1002900E+02	         0.9900477E+00
         0.1003000E+02	         0.9902495E+00
         0.1003100E+02	         0.9900281E+00
         0.1003200E+02	         0.9896457E+00
         0.1003300E+02	         0.9897171E+00
         0.1003400E+02	         0.9897051E+00
         0.1003500E+02	         0.9899340E+00
         0.1003600E+02	         0.9897576E+00
         0.1003700E+02	         0.9900740E+00
         0.1003800E+02	         0.9901809E+00
         0.1003900E+02	         0.9899279E+00
         0.1004000E+02	         0.9899270E+00
         0.1004100E+02	         0.9900472E+00
         0.1004200E+02	         0.9898681E+00
         0.1004300E+02	         0.9897099E+00
         0.1004400E+02	         0.9898889E+00
         0.1004500E+02	         0.9898108E+00
         0.1004600E+02	         0.9902613E+00
         0.1004700E+02	         0.9901463E+00
         0.1004800E+02	         0.9906526E+00
         0.1004900E+02	         0.9906067E+00
         0.1005000E+02	         0.9904010E+00
         0.1005100E+02	         0.9898692E+00
         0.1005200E+02	         0.9903216E+00
         0.1005300E+02	         0.9901437E+00
         0.1005400E+02	         0.9896346E+00
         0.1005500E+02	         0.9899548E+00
         0.1005600E+02	         0.9902681E+00
         0.1005700E+02	         0.9900621E+00
         0.1005800E+02	         0.9895376E+00
         0.1005900E+02	         0.9892169E+00
         0.1006000E+02	         0.9890532E+00
         0.1006100E+02	         0.9887470E+00
         0.1006200E+02	         0.9893532E+00
         0.1006300E+02	         0.9891826E+00
         0.1006400E+02	         0.9888155E+00
         0.1006500E+02	         0.9891972E+00
         0.1006600E+02	         0.9894890E+00
         0.1006700E+02	         0.9892851E+00
         0.1006800E+02	         0.9885110E+00
         0.1006900E+02	         0.9886631E+00
         0.1007000E+02	         0.9890426E+00
         0.1007100E+02	         0.9890134E+00
         0.1007200E+02	         0.9886524E+00
         0.1007300E+02	         0.9885759E+00
