  0.402906787669E-18  0.194263127429E-01  0.180382140186E-01 -0.956673961753E-02
 -0.194263127429E-01  0.103033663202E-16 -0.548538110334E-02 -0.686316127728E-02
 -0.180382140186E-01  0.548538110334E-02 -0.614920238438E-17  0.773250201148E-02
  0.956673961753E-02  0.686316127728E-02 -0.773250201148E-02 -0.575198178122E-17
